,Geneid,TPM,Log
50020,LOC_Os11g29350,74.13189616,1.87582435
50021,LOC_Os11g29360,3.494457542,0.652677282
50022,LOC_Os11g29370,442.6983344,2.647087798
50023,LOC_Os11g29380,148.9948994,2.176076491
50024,LOC_Os11g29390,60.52084154,1.789022268
50025,LOC_Os11g29400,240.7150749,2.383303737
50026,LOC_Os11g29410,8.112479493,0.959636564
50027,LOC_Os11g29420,15.66539864,1.221815707
50028,LOC_Os11g29430,1.103281875,0.322897479
50029,LOC_Os11g29440,0,0
50030,LOC_Os11g29450,0.020192686,0.008682206
50031,LOC_Os11g29470,0,0
50032,LOC_Os11g29480,0,0
50033,LOC_Os11g29490,87.80898612,1.948456912
50034,LOC_Os11g29500,69.7085153,1.849471718
50035,LOC_Os11g29510,5.44179636,0.809006992
50036,LOC_Os11g29520,18.52490839,1.290589005
50037,LOC_Os11g29530,0.016535357,0.007122489
50038,LOC_Os11g29540,0,0
50039,LOC_Os11g29550,0,0
50040,LOC_Os11g29560,0,0
50041,LOC_Os11g29570,0.009698955,0.004191907
50042,LOC_Os11g29580,0.190249661,0.075638066
50043,LOC_Os11g29600,0,0
50044,LOC_Os11g29610,0.012116723,0.005230601
50045,LOC_Os11g29620,0.075124753,0.031458861
50046,LOC_Os11g29630,30.4324101,1.497377682
50047,LOC_Os11g29640,0,0
50048,LOC_Os11g29650,0.021400657,0.009196133
50049,LOC_Os11g29660,0.042721745,0.01816843
50050,LOC_Os11g29670,18.7231107,1.294975412
50051,LOC_Os11g29680,25.31568524,1.420214683
50052,LOC_Os11g29690,21.52119185,1.35259137
50053,LOC_Os11g29700,48.23733397,1.692294529
50054,LOC_Os11g29710,5.038091512,0.780899691
50055,LOC_Os11g29720,97.06425215,1.991510721
50056,LOC_Os11g29730,0.122704445,0.050265442
50057,LOC_Os11g29740,29.62109002,1.486020646
50058,LOC_Os11g29750,0.512900769,0.179810444
50059,LOC_Os11g29760,0,0
50060,LOC_Os11g29770,0.057331991,0.024211373
50061,LOC_Os11g29780,8.506659006,0.978027916
50062,LOC_Os11g29790,6.183527956,0.856337786
50063,LOC_Os11g29800,8.158187412,0.961809527
50064,LOC_Os11g29810,14.17121445,1.181020347
50065,LOC_Os11g29820,0,0
50066,LOC_Os11g29830,0.489568356,0.173060438
50067,LOC_Os11g29840,105.0067294,2.025333435
50068,LOC_Os11g29850,30.68654358,1.500874868
50069,LOC_Os11g29860,0.307117238,0.116314542
50070,LOC_Os11g29870,51.93450407,1.723738849
50071,LOC_Os11g29880,0.009907603,0.004281642
50072,LOC_Os11g29890,0,0
50073,LOC_Os11g29900,46.72165355,1.678715484
50074,LOC_Os11g29910,0.661336632,0.220457641
50075,LOC_Os11g29920,24.55795297,1.407526067
50076,LOC_Os11g29930,0,0
50077,LOC_Os11g29940,0,0
50078,LOC_Os11g29945,0.158452984,0.063878413
50079,LOC_Os11g29950,0.047006662,0.019949445
50080,LOC_Os11g29960,0.098692011,0.040875967
50081,LOC_Os11g29970,7.774021928,0.943198715
50082,LOC_Os11g29980,0.052735132,0.022319117
50083,LOC_Os11g29990,0.259470236,0.100187909
50084,LOC_Os11g30000,0.040803239,0.017368635
50085,LOC_Os11g30020,1.012670037,0.303772581
50086,LOC_Os11g30030,0.287704146,0.109816094
50087,LOC_Os11g30040,28.26514073,1.466350617
50088,LOC_Os11g30050,17.54442013,1.268213258
50089,LOC_Os11g30060,31.75634407,1.515295424
50090,LOC_Os11g30070,0.056430911,0.0238411
50091,LOC_Os11g30080,0,0
50092,LOC_Os11g30090,0.030138374,0.012895566
50093,LOC_Os11g30100,0,0
50094,LOC_Os11g30110,21.94349032,1.360659486
50095,LOC_Os11g30120,0.233360894,0.091090174
50096,LOC_Os11g30130,1.166804469,0.335819723
50097,LOC_Os11g30140,0,0
50098,LOC_Os11g30150,0,0
50099,LOC_Os11g30170,0.013771183,0.005939942
50100,LOC_Os11g30180,5.077899828,0.783753538
50101,LOC_Os11g30190,0,0
50102,LOC_Os11g30200,53.21515664,1.734120717
50103,LOC_Os11g30210,40.52219785,1.618280333
50104,LOC_Os11g30220,0.131000524,0.053462806
50105,LOC_Os11g30230,0.091870497,0.038171131
50106,LOC_Os11g30240,0.205443613,0.0811469
50107,LOC_Os11g30250,0,0
50108,LOC_Os11g30260,1.016153766,0.304523651
50109,LOC_Os11g30270,0.775501425,0.249321025
50110,LOC_Os11g30280,0.9671825,0.293844652
50111,LOC_Os11g30290,2.736774178,0.572496853
50112,LOC_Os11g30300,0.311147858,0.11765167
50113,LOC_Os11g30310,0.52538446,0.183379318
50114,LOC_Os11g30320,0,0
50115,LOC_Os11g30340,0.108717176,0.044820775
50116,LOC_Os11g30350,4.674052071,0.753893317
50117,LOC_Os11g30360,180.8908668,2.259810893
50118,LOC_Os11g30370,41.36647303,1.627022311
50119,LOC_Os11g30390,0.016730122,0.00720569
50120,LOC_Os11g30400,0.193652474,0.076877903
50121,LOC_Os11g30410,107.8156475,2.036691351
50122,LOC_Os11g30430,62.77936948,1.804680222
50123,LOC_Os11g30440,0.02281911,0.009798834
50124,LOC_Os11g30450,0,0
50125,LOC_Os11g30460,0.014737726,0.006353807
50126,LOC_Os11g30470,0.040679544,0.017317018
50127,LOC_Os11g30484,69.20568835,1.846372302
50128,LOC_Os11g30500,114.8485683,2.063890671
50129,LOC_Os11g30510,0,0
50130,LOC_Os11g30520,0,0
50131,LOC_Os11g30530,0,0
50132,LOC_Os11g30540,0,0
50133,LOC_Os11g30546,0.116005993,0.047666527
50134,LOC_Os11g30552,0.015265083,0.00657945
50135,LOC_Os11g30560,122.1093357,2.090290988
50136,LOC_Os11g30570,0.12917375,0.052760774
50137,LOC_Os11g30590,0.090568228,0.037652841
50138,LOC_Os11g30600,12.53982376,1.131613011
50139,LOC_Os11g30620,33.36181026,1.536076035
50140,LOC_Os11g30640,0,0
50141,LOC_Os11g30650,0.023591476,0.010126661
50142,LOC_Os11g30660,0,0
50143,LOC_Os11g30670,0,0
50144,LOC_Os11g30690,0,0
50145,LOC_Os11g30700,0.018299663,0.0078756
50146,LOC_Os11g30720,0,0
50147,LOC_Os11g30730,0,0
50148,LOC_Os11g30740,0.022670978,0.009735931
50149,LOC_Os11g30750,1.845398688,0.454143127
50150,LOC_Os11g30760,78.17779895,1.898603425
50151,LOC_Os11g30770,7.377190712,0.923098403
50152,LOC_Os11g30780,11.28946515,1.089532982
50153,LOC_Os11g30790,32.68642469,1.52745492
50154,LOC_Os11g30810,114.2593984,2.061676348
50155,LOC_Os11g30820,0.047251635,0.020051047
50156,LOC_Os11g30830,0.595198385,0.202814701
50157,LOC_Os11g30840,0.022409275,0.009624781
50158,LOC_Os11g30850,0,0
50159,LOC_Os11g30860,0,0
50160,LOC_Os11g30880,0,0
50161,LOC_Os11g30910,74.03239723,1.875248822
50162,LOC_Os11g30920,0.068140636,0.028628438
50163,LOC_Os11g30930,0.047880403,0.020311719
50164,LOC_Os11g30940,0.111179718,0.045784306
50165,LOC_Os11g30950,0.173595787,0.069518542
50166,LOC_Os11g30960,0,0
50167,LOC_Os11g30970,0,0
50168,LOC_Os11g30980,0,0
50169,LOC_Os11g30990,0.011858984,0.005119992
50170,LOC_Os11g31000,0.150895014,0.061035709
50171,LOC_Os11g31010,0,0
50172,LOC_Os11g31020,0,0
50173,LOC_Os11g31030,0,0
50174,LOC_Os11g31040,3.394028294,0.642862849
50175,LOC_Os11g31050,0.018378239,0.007909111
50176,LOC_Os11g31060,10.30832559,1.053398304
50177,LOC_Os11g31070,0.849595367,0.267076729
50178,LOC_Os11g31080,0,0
50179,LOC_Os11g31090,199.5684211,2.302262556
50180,LOC_Os11g31100,0.09151395,0.03802929
50181,LOC_Os11g31110,19.07321429,1.302616921
50182,LOC_Os11g31120,0,0
50183,LOC_Os11g31140,0.705946021,0.231965285
50184,LOC_Os11g31150,0,0
50185,LOC_Os11g31160,0.085400157,0.03558988
50186,LOC_Os11g31180,0.187561092,0.07465596
50187,LOC_Os11g31190,292.9689268,2.468301427
50188,LOC_Os11g31200,0,0
50189,LOC_Os11g31210,0,0
50190,LOC_Os11g31220,0.011393017,0.004919951
50191,LOC_Os11g31230,0,0
50192,LOC_Os11g31240,0.014972864,0.006454431
50193,LOC_Os11g31250,0,0
50194,LOC_Os11g31260,0.257230902,0.099415047
50195,LOC_Os11g31280,0,0
50196,LOC_Os11g31300,0.191631428,0.076141949
50197,LOC_Os11g31310,0.299276423,0.113701558
50198,LOC_Os11g31320,26.26689978,1.435635762
50199,LOC_Os11g31330,909.8893183,2.959465609
50200,LOC_Os11g31340,25.20847601,1.418441768
50201,LOC_Os11g31360,19.6552423,1.315030294
50202,LOC_Os11g31370,0,0
50203,LOC_Os11g31380,56.70960211,1.76124808
50204,LOC_Os11g31390,0.391654685,0.143531486
50205,LOC_Os11g31400,73.0150686,1.869320146
50206,LOC_Os11g31410,0.016448669,0.007085451
50207,LOC_Os11g31420,39.1149874,1.60330666
50208,LOC_Os11g31430,37.96304027,1.590652837
50209,LOC_Os11g31440,0,0
50210,LOC_Os11g31450,33.12223504,1.53303747
50211,LOC_Os11g31460,0,0
50212,LOC_Os11g31470,125.4654486,2.101971889
50213,LOC_Os11g31480,15.00766307,1.204327935
50214,LOC_Os11g31490,0.02453433,0.010526515
50215,LOC_Os11g31500,32.19941584,1.521130442
50216,LOC_Os11g31510,2.300596909,0.518592489
50217,LOC_Os11g31520,5.348423016,0.802665858
50218,LOC_Os11g31530,12.12972096,1.118255496
50219,LOC_Os11g31540,305.3066204,2.486156384
50220,LOC_Os11g31550,0.755627609,0.244432402
50221,LOC_Os11g31560,0,0
50222,LOC_Os11g31570,78.03909912,1.897841982
50223,LOC_Os11g31590,64.17154246,1.814058
50224,LOC_Os11g31600,30.30424567,1.495603243
50225,LOC_Os11g31610,0,0
50226,LOC_Os11g31620,51.96709437,1.724006149
50227,LOC_Os11g31630,16.65116596,1.246773398
50228,LOC_Os11g31640,99.24479032,2.001061812
50229,LOC_Os11g31650,14.85376815,1.200132503
50230,LOC_Os11g31660,101.6749708,2.011464588
50231,LOC_Os11g31670,0.592948817,0.202201822
50232,LOC_Os11g31680,31.05551482,1.505902756
50233,LOC_Os11g31690,51.94801888,1.723849715
50234,LOC_Os11g31700,154.3903533,2.191424054
50235,LOC_Os11g31705,142.5865624,2.157113798
50236,LOC_Os11g31710,0.281669465,0.107776038
50237,LOC_Os11g31715,7.022492041,0.904309295
50238,LOC_Os11g31720,0.011397326,0.004921801
50239,LOC_Os11g31730,0.285812114,0.109177513
50240,LOC_Os11g31740,16.94361346,1.253909905
50241,LOC_Os11g31750,0,0
50242,LOC_Os11g31760,1.619979254,0.418297852
50243,LOC_Os11g31770,179.3617466,2.256144432
50244,LOC_Os11g31780,0,0
50245,LOC_Os11g31790,0,0
50246,LOC_Os11g31800,20.8419786,1.339291977
50247,LOC_Os11g31810,0.1376911,0.056024361
50248,LOC_Os11g31820,15.78242278,1.224854658
50249,LOC_Os11g31830,0.652243698,0.218074104
50250,LOC_Os11g31840,0.047342835,0.020088866
50251,LOC_Os11g31850,3.922584479,0.692193178
50252,LOC_Os11g31860,0.033821057,0.014445374
50253,LOC_Os11g31870,0,0
50254,LOC_Os11g31880,22.61209746,1.373134567
50255,LOC_Os11g31890,66.27277307,1.82783933
50256,LOC_Os11g31900,136.1395835,2.137162826
50257,LOC_Os11g31910,0.028859921,0.01235625
50258,LOC_Os11g31920,0.031044596,0.01327745
50259,LOC_Os11g31930,0,0
50260,LOC_Os11g31940,74.58134979,1.878414644
50261,LOC_Os11g31950,80.18250803,1.909462464
50262,LOC_Os11g31970,0.026035815,0.011162521
50263,LOC_Os11g31980,142.1092071,2.155667576
50264,LOC_Os11g31990,0.010212948,0.00441293
50265,LOC_Os11g32000,0.019228495,0.008271557
50266,LOC_Os11g32010,0,0
50267,LOC_Os11g32020,0,0
50268,LOC_Os11g32030,17.37217213,1.264160506
50269,LOC_Os11g32040,0.170538381,0.068385658
50270,LOC_Os11g32050,0,0
50271,LOC_Os11g32060,0.032535846,0.013905138
50272,LOC_Os11g32070,10.22147502,1.050049947
50273,LOC_Os11g32080,10.78088757,1.071178012
50274,LOC_Os11g32090,7.288950487,0.918499545
50275,LOC_Os11g32100,73.04000882,1.869466462
50276,LOC_Os11g32110,518.0684294,2.715224615
50277,LOC_Os11g32130,0,0
50278,LOC_Os11g32140,0.0286077,0.012249771
50279,LOC_Os11g32150,0.053951502,0.022820627
50280,LOC_Os11g32160,90.77633929,1.962730731
50281,LOC_Os11g32170,9.614612335,1.025904138
50282,LOC_Os11g32180,0.141637256,0.057528133
50283,LOC_Os11g32190,0.058300221,0.024608887
50284,LOC_Os11g32200,0,0
50285,LOC_Os11g32210,3.453734587,0.648724332
50286,LOC_Os11g32220,0.626868932,0.211352566
50287,LOC_Os11g32230,0,0
50288,LOC_Os11g32240,243.2117092,2.387766483
50289,LOC_Os11g32250,0.630440949,0.212305074
50290,LOC_Os11g32260,386.5269013,2.588301856
50291,LOC_Os11g32270,105.443618,2.027119628
50292,LOC_Os11g32280,11.70313955,1.103911069
50293,LOC_Os11g32290,4.806810364,0.763937643
50294,LOC_Os11g32300,39.48007253,1.607241282
50295,LOC_Os11g32310,0.738572719,0.240192861
50296,LOC_Os11g32320,116.1355809,2.068688836
50297,LOC_Os11g32330,0.577526241,0.197976592
50298,LOC_Os11g32340,0,0
50299,LOC_Os11g32350,7.247152203,0.91630401
50300,LOC_Os11g32360,18.90786809,1.299024754
50301,LOC_Os11g32369,72.71579457,1.867560551
50302,LOC_Os11g32380,2.239898128,0.510531355
50303,LOC_Os11g32390,100.142725,2.00493465
50304,LOC_Os11g32400,15.23917726,1.210564022
50305,LOC_Os11g32410,54.12349668,1.741336759
50306,LOC_Os11g32420,0.148160069,0.060002439
50307,LOC_Os11g32430,0.460099402,0.164382423
50308,LOC_Os11g32440,0,0
50309,LOC_Os11g32460,0.881079667,0.274407189
50310,LOC_Os11g32470,59.02098633,1.778303128
50311,LOC_Os11g32480,120.2350409,2.083628163
50312,LOC_Os11g32490,7.056233747,0.906132059
50313,LOC_Os11g32500,64.3923083,1.815526668
50314,LOC_Os11g32510,11.22606881,1.087286836
50315,LOC_Os11g32520,3.740253657,0.675801582
50316,LOC_Os11g32530,0,0
50317,LOC_Os11g32540,0.670360832,0.222810298
50318,LOC_Os11g32550,1.435520166,0.38659173
50319,LOC_Os11g32560,1.165298915,0.335517858
50320,LOC_Os11g32570,0.434607023,0.156732953
50321,LOC_Os11g32580,17.41336116,1.265133072
50322,LOC_Os11g32590,0.061317707,0.02584541
50323,LOC_Os11g32600,0,0
50324,LOC_Os11g32610,6.874603495,0.896228695
50325,LOC_Os11g32620,43.647962,1.64980164
50326,LOC_Os11g32630,0,0
50327,LOC_Os11g32640,0.453936887,0.162545555
50328,LOC_Os11g32650,574.79338,2.760266667
50329,LOC_Os11g32660,0,0
50330,LOC_Os11g32670,0.108161673,0.044603125
50331,LOC_Os11g32680,0.032726885,0.013985483
50332,LOC_Os11g32690,0.027443764,0.01175806
50333,LOC_Os11g32700,0,0
50334,LOC_Os11g32710,0,0
50335,LOC_Os11g32720,195.8649096,2.294168312
50336,LOC_Os11g32740,0.194845018,0.077311577
50337,LOC_Os11g32750,20.77995605,1.338056999
50338,LOC_Os11g32759,0.978353612,0.29630392
50339,LOC_Os11g32770,0,0
50340,LOC_Os11g32780,165.8757119,2.222393131
50341,LOC_Os11g32790,0.184578074,0.07356369
50342,LOC_Os11g32800,0,0
50343,LOC_Os11g32810,31.23513844,1.50832954
50344,LOC_Os11g32820,1.667178728,0.426052119
50345,LOC_Os11g32830,0,0
50346,LOC_Os11g32840,0.281977176,0.107880293
50347,LOC_Os11g32850,0,0
50348,LOC_Os11g32859,0,0
50349,LOC_Os11g32870,40.62941468,1.619400305
50350,LOC_Os11g32880,75.32982842,1.882694286
50351,LOC_Os11g32890,5.460050972,0.810235945
50352,LOC_Os11g32900,97.32253421,1.992653064
50353,LOC_Os11g32910,2.740729371,0.57295629
50354,LOC_Os11g32920,0,0
50355,LOC_Os11g32930,3.183216447,0.621510336
50356,LOC_Os11g32940,113.9233251,2.060408183
50357,LOC_Os11g32950,6.570948228,0.879150276
50358,LOC_Os11g32960,0.580280678,0.19873423
50359,LOC_Os11g32970,0.03504647,0.014959848
50360,LOC_Os11g32980,0,0
50361,LOC_Os11g32990,2.631608189,0.560098987
50362,LOC_Os11g33000,2749.647382,3.43943492
50363,LOC_Os11g33010,1.033495312,0.308243175
50364,LOC_Os11g33020,0,0
50365,LOC_Os11g33030,60.9579944,1.792097351
50366,LOC_Os11g33040,0.097645743,0.040462197
50367,LOC_Os11g33050,26.2661739,1.4356242
50368,LOC_Os11g33060,0.022247845,0.009556204
50369,LOC_Os11g33070,0.009788597,0.004230462
50370,LOC_Os11g33080,0.010494183,0.004533818
50371,LOC_Os11g33090,68.58737653,1.842530464
50372,LOC_Os11g33100,76.05368389,1.886793407
50373,LOC_Os11g33110,6.304928501,0.863615969
50374,LOC_Os11g33120,179.4174092,2.256278442
50375,LOC_Os11g33134,0.321737446,0.121145194
50376,LOC_Os11g33150,0.287104033,0.109613651
50377,LOC_Os11g33160,0.089325164,0.037157536
50378,LOC_Os11g33170,0.324100151,0.121920835
50379,LOC_Os11g33180,1.387830962,0.378003579
50380,LOC_Os11g33190,4.697942297,0.755718047
50381,LOC_Os11g33200,0.300078518,0.113969582
50382,LOC_Os11g33210,0.05136058,0.021751689
50383,LOC_Os11g33220,0,0
50384,LOC_Os11g33230,0,0
50385,LOC_Os11g33240,40.82851624,1.621472459
50386,LOC_Os11g33250,6.092506997,0.850799773
50387,LOC_Os11g33260,0,0
50388,LOC_Os11g33270,677.6000216,2.831613869
50389,LOC_Os11g33290,0.014607513,0.006298074
50390,LOC_Os11g33300,0.48756474,0.172475876
50391,LOC_Os11g33310,0.042342681,0.018010521
50392,LOC_Os11g33320,0.324525313,0.122060263
50393,LOC_Os11g33330,365.1246003,2.563628911
50394,LOC_Os11g33360,0.340153167,0.127154437
50395,LOC_Os11g33370,0,0
50396,LOC_Os11g33380,2.004006175,0.477700821
50397,LOC_Os11g33394,185.0127894,2.269542805
50398,LOC_Os11g33410,0.077392893,0.032374107
50399,LOC_Os11g33420,0.153106237,0.061869321
50400,LOC_Os11g33430,0.285145048,0.108952147
50401,LOC_Os11g33440,19.04752919,1.302060854
50402,LOC_Os11g33450,0.522242595,0.18248387
50403,LOC_Os11g33454,0,0
50404,LOC_Os11g33458,0,0
50405,LOC_Os11g33462,0,0
50406,LOC_Os11g33466,0,0
50407,LOC_Os11g33934,0.103448644,0.042752125
50408,LOC_Os11g33938,0.092445734,0.038399873
50409,LOC_Os11g33942,0.135542677,0.055203461
50410,LOC_Os11g33950,0.265524693,0.102270623
50411,LOC_Os11g33960,0.021843347,0.009384322
50412,LOC_Os11g33970,31.57514471,1.512886354
50413,LOC_Os11g33990,0,0
50414,LOC_Os11g34000,0,0
50415,LOC_Os11g34010,0.277030208,0.10620117
50416,LOC_Os11g34020,15.66022,1.221680732
50417,LOC_Os11g34040,0,0
50418,LOC_Os11g34050,0.038338431,0.016338929
50419,LOC_Os11g34060,12.37954953,1.126441492
50420,LOC_Os11g34070,1.751046412,0.439497917
50421,LOC_Os11g34080,71.00311974,1.857351314
50422,LOC_Os11g34090,7.525326352,0.930711013
50423,LOC_Os11g34100,8.090903392,0.958607043
50424,LOC_Os11g34110,121.4388873,2.087919374
50425,LOC_Os11g34120,72.6473719,1.867157254
50426,LOC_Os11g34130,24.92948998,1.413793974
50427,LOC_Os11g34140,11.21619868,1.086936087
50428,LOC_Os11g34150,89.17939242,1.955107305
50429,LOC_Os11g34160,19.76570818,1.317346747
50430,LOC_Os11g34170,1.074281745,0.316867745
50431,LOC_Os11g34180,49.12999462,1.700097658
50432,LOC_Os11g34190,172.8468892,2.240166924
50433,LOC_Os11g34200,120.0329193,2.082903509
50434,LOC_Os11g34210,53.20772764,1.734061202
50435,LOC_Os11g34220,0.246742452,0.095776747
50436,LOC_Os11g34230,151.0895866,2.18209948
50437,LOC_Os11g34240,0,0
50438,LOC_Os11g34250,0.036461619,0.015553225
50439,LOC_Os11g34260,0,0
50440,LOC_Os11g34270,413.9619513,2.618008277
50441,LOC_Os11g34280,0.514461805,0.180258325
50442,LOC_Os11g34290,0.446325649,0.160266088
50443,LOC_Os11g34300,0.496473435,0.175069012
50444,LOC_Os11g34305,6.181852556,0.856236485
50445,LOC_Os11g34310,87.59649657,1.947416549
50446,LOC_Os11g34320,44.05622673,1.653754819
50447,LOC_Os11g34330,0,0
50448,LOC_Os11g34340,0.274918313,0.105482359
50449,LOC_Os11g34350,267.2692648,2.428570919
50450,LOC_Os11g34360,84.36406233,1.931275074
50451,LOC_Os11g34364,18.67486946,1.29391186
50452,LOC_Os11g34370,24.8198762,1.411954156
50453,LOC_Os11g34380,0.137837851,0.056080377
50454,LOC_Os11g34390,70.26134323,1.852854004
50455,LOC_Os11g34400,0.146160381,0.059245392
50456,LOC_Os11g34410,0.027786361,0.01190285
50457,LOC_Os11g34420,0.024100035,0.010342381
50458,LOC_Os11g34430,0,0
50459,LOC_Os11g34440,23.19698959,1.383761338
50460,LOC_Os11g34450,351.4125858,2.54705141
50461,LOC_Os11g34460,129.7974378,2.116599237
50462,LOC_Os11g34470,0.449167084,0.161118461
50463,LOC_Os11g34480,0,0
50464,LOC_Os11g34490,0,0
50465,LOC_Os11g34500,0,0
50466,LOC_Os11g34510,0,0
50467,LOC_Os11g34520,0.033062664,0.014126666
50468,LOC_Os11g34540,0,0
50469,LOC_Os11g34550,0,0
50470,LOC_Os11g34560,0,0
50471,LOC_Os11g34570,8.277936919,0.967451415
50472,LOC_Os11g34580,0.215006725,0.084578682
50473,LOC_Os11g34590,0.179379512,0.071653579
50474,LOC_Os11g34600,0.107980296,0.044532037
50475,LOC_Os11g34610,6.080214555,0.850046419
50476,LOC_Os11g34624,10.43991762,1.058422897
50477,LOC_Os11g34640,4.916772983,0.772084906
50478,LOC_Os11g34650,161.3371945,2.210418036
50479,LOC_Os11g34660,17.70136823,1.271873382
50480,LOC_Os11g34680,2.878965007,0.588715862
50481,LOC_Os11g34690,5.709785488,0.826708636
50482,LOC_Os11g34700,5.842920391,0.835241488
50483,LOC_Os11g34710,178.6184747,2.254351004
50484,LOC_Os11g34720,97.88175056,1.995116146
50485,LOC_Os11g34730,3.930648892,0.692904078
50486,LOC_Os11g34740,0.110746845,0.045615088
50487,LOC_Os11g34750,29.78330379,1.488315228
50488,LOC_Os11g34760,41.95157612,1.632979105
50489,LOC_Os11g34770,26.83137193,1.444534615
50490,LOC_Os11g34780,3.085895216,0.611287225
50491,LOC_Os11g34790,230.4378884,2.364434458
50492,LOC_Os11g34810,97.31467782,1.99261836
50493,LOC_Os11g34820,145.717836,2.166482913
50494,LOC_Os11g34824,66.25430574,1.827720094
50495,LOC_Os11g34830,0.579949733,0.19864327
50496,LOC_Os11g34840,42.96005711,1.643058248
50497,LOC_Os11g34850,16.59941106,1.245498135
50498,LOC_Os11g34860,139.1209583,2.146503099
50499,LOC_Os11g34870,113.9723516,2.060593415
50500,LOC_Os11g34880,15.94264961,1.228981329
50501,LOC_Os11g34890,0.148263494,0.060041558
50502,LOC_Os11g34900,0.247765887,0.096133108
50503,LOC_Os11g34910,13.43240309,1.15933865
50504,LOC_Os11g34920,46.8627238,1.67999741
50505,LOC_Os11g34930,0.412657094,0.150036755
50506,LOC_Os11g34940,51.68351444,1.721674738
50507,LOC_Os11g34950,50.76115688,1.714003974
50508,LOC_Os11g34960,10.03451844,1.042753385
50509,LOC_Os11g34970,0.578691951,0.198297395
50510,LOC_Os11g34980,44.00142607,1.653226277
50511,LOC_Os11g34990,19.14632253,1.304195782
50512,LOC_Os11g35000,0.408183801,0.148659344
50513,LOC_Os11g35020,89.48401649,1.95657187
50514,LOC_Os11g35030,80.99246204,1.913773927
50515,LOC_Os11g35040,62.41926741,1.802221221
50516,LOC_Os11g35050,247.2402807,2.394872254
50517,LOC_Os11g35060,74.994047,1.880779573
50518,LOC_Os11g35070,1.787628886,0.445234956
50519,LOC_Os11g35080,39.95040459,1.612258197
50520,LOC_Os11g35090,44.57539661,1.658730457
50521,LOC_Os11g35100,3.023755244,0.604631556
50522,LOC_Os11g35110,0.089471618,0.037215921
50523,LOC_Os11g35120,5.364201092,0.803743894
50524,LOC_Os11g35130,0.623102211,0.210345869
50525,LOC_Os11g35140,0.704140347,0.231505359
50526,LOC_Os11g35160,0.200566734,0.079386305
50527,LOC_Os11g35170,0.431077164,0.155663052
50528,LOC_Os11g35180,0.878935921,0.273911969
50529,LOC_Os11g35200,8.885832548,0.99501325
50530,LOC_Os11g35210,14.52069859,1.190911265
50531,LOC_Os11g35220,21.56884029,1.353509243
50532,LOC_Os11g35230,0.290701064,0.110825668
50533,LOC_Os11g35240,39.34043088,1.605740533
50534,LOC_Os11g35250,8.523412491,0.978792595
50535,LOC_Os11g35260,1.140962069,0.330608973
50536,LOC_Os11g35274,0.082068473,0.034254744
50537,LOC_Os11g35290,0.046590342,0.019776723
50538,LOC_Os11g35300,15.77642534,1.224699428
50539,LOC_Os11g35310,140.0173962,2.149272691
50540,LOC_Os11g35320,46.11018658,1.673114824
50541,LOC_Os11g35330,23.52884206,1.389677047
50542,LOC_Os11g35340,35.62881347,1.563822851
50543,LOC_Os11g35350,136.6594088,2.1388059
50544,LOC_Os11g35360,74.84811404,1.879944787
50545,LOC_Os11g35370,0.402543849,0.146916448
50546,LOC_Os11g35380,0.248884638,0.096522324
50547,LOC_Os11g35390,9.600265553,1.025316745
50548,LOC_Os11g35400,194.0747834,2.290201133
50549,LOC_Os11g35410,12.83284335,1.140911459
50550,LOC_Os11g35420,50.01228064,1.70767474
50551,LOC_Os11g35425,102.9767923,2.016936415
50552,LOC_Os11g35430,0.366086724,0.135478271
50553,LOC_Os11g35440,0.11502485,0.047284547
50554,LOC_Os11g35450,43.29712448,1.646375535
50555,LOC_Os11g35460,0.225926484,0.088464427
50556,LOC_Os11g35470,0.059323028,0.025028413
50557,LOC_Os11g35480,0.056021249,0.023672657
50558,LOC_Os11g35490,0.059650003,0.025162444
50559,LOC_Os11g35500,32.62642141,1.526680651
50560,LOC_Os11g35510,0,0
50561,LOC_Os11g35520,0.104639303,0.043220491
50562,LOC_Os11g35530,0.042567855,0.018104331
50563,LOC_Os11g35540,87.43984066,1.946647951
50564,LOC_Os11g35550,6.097325095,0.851094699
50565,LOC_Os11g35560,0.017913468,0.00771086
50566,LOC_Os11g35570,0.107837848,0.044476198
50567,LOC_Os11g35580,0.28740785,0.109716153
50568,LOC_Os11g35590,0.064154718,0.027004775
50569,LOC_Os11g35600,0,0
50570,LOC_Os11g35610,0.295315367,0.112375518
50571,LOC_Os11g35620,0.691986042,0.228396776
50572,LOC_Os11g35630,0.036271578,0.015473587
50573,LOC_Os11g35650,0.033661623,0.014378392
50574,LOC_Os11g35660,1.066399811,0.315214353
50575,LOC_Os11g35670,0,0
50576,LOC_Os11g35680,0.009975972,0.004311042
50577,LOC_Os11g35690,0,0
50578,LOC_Os11g35700,0.138532153,0.0563453
50579,LOC_Os11g35710,222.5542959,2.34938302
50580,LOC_Os11g35720,0.492584051,0.173938797
50581,LOC_Os11g35730,0.257457413,0.099493286
50582,LOC_Os11g35740,0.015166137,0.006537122
50583,LOC_Os11g35750,0.071172897,0.029859575
50584,LOC_Os11g35756,0.01652125,0.007116462
50585,LOC_Os11g35762,0,0
50586,LOC_Os11g35770,0,0
50587,LOC_Os11g35780,0.112687129,0.046373065
50588,LOC_Os11g35790,0.10007245,0.041421288
50589,LOC_Os11g35800,0.025993692,0.011144691
50590,LOC_Os11g35810,0,0
